id,neo4j_id,label
gcat_trait_adipose_tissue_measurement,615559,adipose tissue measurement
gcat_trait_adipoylcarnitine_C6-DC_measurement,615571,
gcat_trait_adolescent_idiopathic_scoliosis,615572,adolescent idiopathic scoliosis
gcat_trait_adult_onset_asthma,615651,adult onset asthma
gcat_trait_advanced_glycosylation_end_product-specific_receptor_ligand_measurement,615662,
gcat_trait_advanced_glycosylation_end_product-specific_receptor_soluble_measurement,615666,
gcat_trait_age-related_hearing_impairment,615667,
gcat_trait_age-related_macular_degeneration,615779,
gcat_trait_age_at_first_birth_measurement,615804,age at first birth measurement
gcat_trait_age_at_first_sexual_intercourse_measurement,615836,age at first sexual intercourse measurement
gcat_trait_age_at_initiation_of_smoking,615918,age at initiation of smoking
gcat_trait_age_at_menarche,615935,age at menarche
gcat_trait_age_at_menopause,616125,age at menopause
gcat_trait_age_at_voice_drop,616311,age at voice drop
gcat_trait_age_of_onset_of_Alzheimer_disease,616316,age of onset of Alzheimer disease
gcat_trait_age_of_onset_of_Parkinson_disease,616322,
gcat_trait_age_of_onset_of_asthma,616328,age of onset of asthma
gcat_trait_age_of_onset_of_childhood_onset_asthma,616336,age of onset of childhood onset asthma
gcat_trait_age_of_onset_of_cognitive_disorder,616361,age of onset of cognitive disorder
gcat_trait_aggressive_behavior,616366,aggressive behavior
gcat_trait_aggressive_periodontitis,616370,aggressive periodontitis
gcat_trait_aging,616374,aging
gcat_trait_airway_imaging_measurement,616393,airway imaging measurement
gcat_trait_airway_responsiveness_measurement,616399,airway responsiveness measurement
gcat_trait_airway_wall_thickness_measurement,616403,airway wall thickness measurement
gcat_trait_alanine_measurement,616409,alanine measurement
gcat_trait_albuminglobulin_ratio_measurement,616455,albumin:globulin ratio measurement
gcat_trait_albuminuria,616490,albuminuria
gcat_trait_alcohol_and_nicotine_codependence,616501,alcohol and nicotine codependence
gcat_trait_alcohol_consumption_measurement,616504,alcohol consumption measurement
gcat_trait_alcohol_dependence,616632,alcohol dependence
gcat_trait_alcohol_dependence_measurement,616654,alcohol dependence measurement
gcat_trait_alcohol_drinking,616660,alcohol drinking
gcat_trait_alcohol_use_disorder_measurement,616673,alcohol use disorder measurement
gcat_trait_alcoholic_liver_cirrhosis,616691,alcoholic liver cirrhosis
gcat_trait_alcoholic_liver_disease,616700,alcoholic liver disease
gcat_trait_alcoholic_pancreatitis,616718,alcoholic pancreatitis
gcat_trait_aldrin_measurement,616729,aldrin measurement
gcat_trait_alkaline_phosphatase_measurement,616730,alkaline phosphatase measurement
gcat_trait_allergic_disease,616804,allergic disease
gcat_trait_allergic_rhinitis,616830,allergic rhinitis
gcat_trait_allergic_sensitization_measurement,616847,allergic sensitization measurement
gcat_trait_alopecia,616849,alopecia
gcat_trait_alopecia_areata,616891,alopecia areata
gcat_trait_alpha-1-antitrypsin_measurement,616896,
gcat_trait_alpha-13-fucosyltransferase_5_measurement,616897,
gcat_trait_alpha-2-HS-glycoprotein_measurement,616901,
gcat_trait_alpha-2-macroglobulin_receptor-associated_protein_measurement,616902,
gcat_trait_alpha-L-iduronidase_measurement,616903,
gcat_trait_alpha-amylase_1_measurement,616904,
gcat_trait_alpha-hydroxyisovalerate_measurement,616908,
gcat_trait_alpha-linolenic_acid_measurement,616913,
gcat_trait_alpha-tocopherol_measurement,616914,
gcat_trait_alpha_fetoprotein_measurement,616919,alpha fetoprotein measurement
gcat_trait_alpha_synuclein_measurement,616950,alpha synuclein measurement
gcat_trait_amblyopia,616954,amblyopia
gcat_trait_amino_acid_measurement,616959,amino acid measurement
gcat_trait_aminoadipic_acid_measurement,617009,aminoadipic acid measurement
gcat_trait_amygdala_volume,617018,amygdala volume
gcat_trait_amyloid-beta_measurement,617028,
gcat_trait_amyotrophic_lateral_sclerosis,617044,amyotrophic lateral sclerosis
gcat_trait_andro_steroid_monosulfate_C19H28O6S_1_measurement,617065,andro steroid monosulfate C19H28O6S (1) measurement
gcat_trait_androgenetic_alopecia,617066,androgenetic alopecia
gcat_trait_androstenediol_3alpha_17alpha_monosulfate_3_measurement,617074,"androstenediol (3alpha, 17alpha) monosulfate (3) measurement"
gcat_trait_androstenedione_measurement,617075,androstenedione measurement
gcat_trait_androsterone_glucuronide_measurement,617076,androsterone glucuronide measurement
gcat_trait_androsterone_sulfate_measurement,617077,androsterone sulfate measurement
gcat_trait_angina_pectoris,617085,angina pectoris
gcat_trait_angiogenin_measurement,617110,angiogenin measurement
gcat_trait_angiopoietin-1_receptor_measurement,617114,
gcat_trait_angiopoietin-1_receptor_soluble_measurement,617115,
gcat_trait_angiopoietin-related_protein_1_measurement,617116,
gcat_trait_animal_allergen_seropositivity,617118,animal allergen seropositivity
gcat_trait_ankle_brachial_index,617119,ankle brachial index
gcat_trait_ankle_injury,617120,ankle injury
gcat_trait_ankylosing_spondylitis,617127,ankylosing spondylitis
gcat_trait_annexin_A2_measurement,617137,annexin A2 measurement
gcat_trait_anorectal_malformation,617138,anorectal malformation
gcat_trait_anorexia_nervosa,617148,anorexia nervosa
gcat_trait_anterior_thigh_muscle_fat_infiltration_measurement,617159,anterior thigh muscle fat infiltration measurement
gcat_trait_anterior_uveitis,617160,anterior uveitis
gcat_trait_anthranilic_acid_measurement,617164,anthranilic acid measurement
gcat_trait_anthropometric_measurement,617168,anthropometric measurement
gcat_trait_anti-Epstein_Barr_virus_antibody_measurement,617188,
gcat_trait_anti-GAD65_autoimmune_neurological_syndromes,617190,
gcat_trait_anti-Mullerian_hormone_measurement,617198,
gcat_trait_anti-anoctamin_2_antibody_measurement,617206,
gcat_trait_anti-centromere-antibody-positive_systemic_scleroderma,617207,
gcat_trait_anti-neutrophil_antibody_associated_vasculitis,617208,
gcat_trait_anti-thyroglobulin_antibody_measurement,617222,
gcat_trait_antibody_measurement,617226,antibody measurement
gcat_trait_antihyperlipidemic_drug_use_measurement,617236,antihyperlipidemic drug use measurement
gcat_trait_antioxidant_measurement,617258,antioxidant measurement
gcat_trait_antiphospholipid_antibody_measurement,617264,antiphospholipid antibody measurement
gcat_trait_antiphospholipid_syndrome,617268,antiphospholipid syndrome
gcat_trait_antipsychotic_drug_related_weight_gain,617269,antipsychotic drug related weight gain
gcat_trait_antipsychotic_drug_use_measurement,617273,antipsychotic drug use measurement
gcat_trait_antisaccade_response_measurement,617281,antisaccade response measurement
gcat_trait_anxiety,617295,anxiety
gcat_trait_anxiety_disorder,617311,anxiety disorder
gcat_trait_anxiety_measurement,617321,anxiety measurement
gcat_trait_aortic_measurement,617329,aortic measurement
gcat_trait_aortic_root_size,617383,aortic root size
gcat_trait_aortic_stenosis,617387,aortic stenosis
gcat_trait_apolipoprotein_A_1_measurement,617390,apolipoprotein A 1 measurement
gcat_trait_apolipoprotein_B_measurement,617444,apolipoprotein B measurement
gcat_trait_apolipoprotein_B_to_apolipoprotein_A1_ratio,617491,apolipoprotein B to apolipoprotein A1 ratio
gcat_trait_apolipoprotein_C_measurement,617494,apolipoprotein C measurement
gcat_trait_apolipoprotein_E_measurement,617495,apolipoprotein E measurement
gcat_trait_apolipoprotein_L1_measurement,617496,apolipoprotein L1 measurement
gcat_trait_appendicitis,617498,appendicitis
gcat_trait_appendicular_lean_mass,617507,appendicular lean mass
gcat_trait_arachidonate_204n6_measurement,617551,arachidonate 20:4n6 measurement
gcat_trait_arachidonic_acid_measurement,617552,arachidonic acid measurement
gcat_trait_arachidonoylcarnitine_C204_measurement,617558,arachidonoylcarnitine (C20:4) measurement
gcat_trait_arginine_measurement,617559,arginine measurement
gcat_trait_arterial_stiffness_measurement,617564,arterial stiffness measurement
gcat_trait_arylsulfatase_A_measurement,617588,arylsulfatase A measurement
gcat_trait_arylsulfatase_B_measurement,617591,arylsulfatase B measurement
gcat_trait_ascending_aortic_diameter,617592,ascending aortic diameter
gcat_trait_ascorbic_acid_3-sulfate_measurement,617599,
gcat_trait_asparaginase_hypersensitivity,617600,asparaginase hypersensitivity
gcat_trait_asparagine_measurement,617613,asparagine measurement
gcat_trait_aspartate_aminotransferase_measurement,617618,aspartate aminotransferase measurement
gcat_trait_aspartate_aminotransferase_to_alanine_aminotransferase_ratio,617682,aspartate aminotransferase to alanine aminotransferase ratio
gcat_trait_aspartate_measurement,617720,aspartate measurement
gcat_trait_asphyxia_neonatorum,617724,asphyxia neonatorum
gcat_trait_aspirin_use_measurement,617735,aspirin use measurement
gcat_trait_asthma,617736,asthma
gcat_trait_asthma_exacerbation_measurement,617776,asthma exacerbation measurement
gcat_trait_asymmetric_dimethylarginine_measurement,617785,asymmetric dimethylarginine measurement
gcat_trait_atopic_asthma,617786,atopic asthma
gcat_trait_atopic_eczema,617841,atopic eczema
gcat_trait_atrial_fibrillation,617865,atrial fibrillation
gcat_trait_atrophic_macular_degeneration,617901,atrophic macular degeneration
gcat_trait_attempted_suicide,617902,attempted suicide
gcat_trait_attention_deficit_hyperactivity_disorder,617912,attention deficit hyperactivity disorder
gcat_trait_attention_function_measurement,617925,attention function measurement
gcat_trait_autism,617939,autism
gcat_trait_autism_spectrum_disorder,617953,autism spectrum disorder
gcat_trait_autism_spectrum_disorder_symptom,617961,autism spectrum disorder symptom
gcat_trait_autoantibody_measurement,617963,autoantibody measurement
gcat_trait_autoimmune_disease,617964,autoimmune disease
gcat_trait_autoimmune_thyroid_disease,617986,autoimmune thyroid disease
gcat_trait_autosomal_dominant_compelling_helio-ophthalmic_outburst_syndrome,618000,
gcat_trait_axial_length_measurement,618006,axial length measurement
gcat_trait_azinphos_methyl_measurement,618016,azinphos methyl measurement
gcat_trait_bacteria_seropositivity,618017,bacteria seropositivity
gcat_trait_bactericidal_permeability-increasing_protein_measurement,618023,
gcat_trait_bacteriemia,618024,bacteriemia
gcat_trait_bacteroides_seropositivity,618025,bacteroides seropositivity
gcat_trait_balding_measurement,618027,balding measurement
gcat_trait_banks_of_the_superior_temporal_sulcus_volume_measurement,618068,banks of the superior temporal sulcus volume measurement
gcat_trait_basal_cell_adhesion_molecule_measurement,618071,basal cell adhesion molecule measurement
gcat_trait_basal_cell_carcinoma,618072,basal cell carcinoma
gcat_trait_base_metabolic_rate_measurement,618116,base metabolic rate measurement
gcat_trait_basophil_count,618121,basophil count
gcat_trait_basophil_measurement,618276,basophil measurement
gcat_trait_basophil_percentage_of_granulocytes,618343,basophil percentage of granulocytes
gcat_trait_basophil_percentage_of_leukocytes,618348,basophil percentage of leukocytes
gcat_trait_behavior,618377,behavior
gcat_trait_behavioural_disinhibition_measurement,618384,behavioural disinhibition measurement
gcat_trait_behavioural_inhibitory_control_measurement,618398,behavioural inhibitory control measurement
gcat_trait_beta-2-microglobulin_measurement,618400,
gcat_trait_beta-Ala-His_dipeptidase_measurement,618401,
gcat_trait_beta-aminoisobutyric_acid_measurement,618402,
gcat_trait_beta-amyloid_1-42_measurement,618408,
gcat_trait_beta-citrylglutamate_measurement,618418,
gcat_trait_beta-defensin_1_measurement,618420,
gcat_trait_beta-endorphin_measurement,618421,
gcat_trait_beta-hydroxyisovalerate_measurement,618422,
gcat_trait_beta-microseminoprotein_measurement,618425,
gcat_trait_beta-nerve_growth_factor_measurement,618426,
gcat_trait_beverage_consumption_measurement,618436,beverage consumption measurement
gcat_trait_biliary_atresia,618444,biliary atresia
gcat_trait_biliary_liver_cirrhosis,618451,biliary liver cirrhosis
gcat_trait_bilirubin_measurement,618452,bilirubin measurement
gcat_trait_biliverdin_measurement,618588,biliverdin measurement
gcat_trait_biological_sex,618589,biological sex
gcat_trait_bipolar_I_disorder,618611,bipolar I disorder
gcat_trait_bipolar_disorder,618644,bipolar disorder
gcat_trait_birth_weight,618665,birth weight
gcat_trait_bitter_alcoholic_beverage_consumption_measurement,618679,bitter alcoholic beverage consumption measurement
gcat_trait_bitter_beverage_consumption_measurement,618686,bitter beverage consumption measurement
gcat_trait_bitter_non-alcoholic_beverage_consumption_measurement,618689,
gcat_trait_bladder_exstrophy,618692,bladder exstrophy
gcat_trait_blautia_seropositivity,618697,blautia seropositivity
gcat_trait_blood_aluminium_measurement,618698,blood aluminium measurement
gcat_trait_blood_arsenic_measurement,618702,blood arsenic measurement
gcat_trait_blood_barium_measurement,618704,blood barium measurement
gcat_trait_blood_cadmium_measurement,618708,blood cadmium measurement
gcat_trait_blood_chromium_measurement,618711,blood chromium measurement
gcat_trait_blood_cobalt_measurement,618712,blood cobalt measurement
gcat_trait_blood_copper_measurement,618713,blood copper measurement
gcat_trait_blood_lead_measurement,618729,blood lead measurement
gcat_trait_blood_manganese_measurement,618746,blood manganese measurement
gcat_trait_blood_mercury_measurement,618749,blood mercury measurement
gcat_trait_blood_metabolite_measurement,618764,blood metabolite measurement
gcat_trait_blood_molybdenum_measurement,618767,blood molybdenum measurement
gcat_trait_blood_nickel_measurement,618776,blood nickel measurement
gcat_trait_blood_osmolality_measurement,618788,blood osmolality measurement
gcat_trait_blood_phosphate_measurement,618793,blood phosphate measurement
gcat_trait_blood_pressure,618806,blood pressure
gcat_trait_blood_protein_measurement,618808,blood protein measurement
gcat_trait_blood_rubidium_measurement,619072,blood rubidium measurement
gcat_trait_blood_sedimentation,619075,blood sedimentation
gcat_trait_blood_strontium_measurement,619076,blood strontium measurement
gcat_trait_blood_tin_measurement,619079,blood tin measurement
gcat_trait_blood_titanium_measurement,619085,blood titanium measurement
gcat_trait_blood_urea_nitrogen_measurement,619091,blood urea nitrogen measurement
gcat_trait_blood_vanadium_measurement,619130,blood vanadium measurement
gcat_trait_blood_viscosity,619141,blood viscosity
gcat_trait_blood_zinc_measurement,619143,blood zinc measurement
gcat_trait_body_composition_measurement,619151,body composition measurement
gcat_trait_body_fat_distribution,619159,body fat distribution
gcat_trait_body_fat_percentage,619172,body fat percentage
gcat_trait_body_height,619196,body height
gcat_trait_body_height_at_birth,619276,body height at birth
gcat_trait_body_mass_index,619277,body mass index
gcat_trait_body_surface_area,619354,body surface area
gcat_trait_body_weight,619398,body weight
gcat_trait_body_weight_loss,619427,body weight loss
gcat_trait_body_weights_and_measures,619430,body weights and measures
gcat_trait_bone_density,619432,bone density
gcat_trait_bone_fracture,619482,bone fracture
gcat_trait_bone_mineral_content_measurement,619488,bone mineral content measurement
gcat_trait_bone_quantitative_ultrasound_measurement,619507,bone quantitative ultrasound measurement
gcat_trait_bowel_opening_frequency,619508,bowel opening frequency
gcat_trait_brain-derived_neurotrophic_factor_measurement,619513,
gcat_trait_brain_age_measurement,619514,brain age measurement
gcat_trait_brain_aneurysm,619516,brain aneurysm
gcat_trait_brain_connectivity_measurement,619524,brain connectivity measurement
gcat_trait_brain_cortex_volume_measurement,619587,brain cortex volume measurement
gcat_trait_brain_infarction,619588,brain infarction
gcat_trait_brain_measurement,619592,brain measurement
gcat_trait_brain_stem_volume_measurement,619628,brain stem volume measurement
gcat_trait_brain_volume_measurement,619629,brain volume measurement
gcat_trait_breast_cancer,619659,breast cancer
gcat_trait_breast_carcinoma,619679,breast carcinoma
gcat_trait_breast_density,619741,breast density
gcat_trait_breast_milk_measurement,619820,breast milk measurement
gcat_trait_breast_size,619829,breast size
gcat_trait_bronchopulmonary_dysplasia,619832,bronchopulmonary dysplasia
gcat_trait_bulimia_nervosa,619835,bulimia nervosa
gcat_trait_bullous_pemphigoid,619840,bullous pemphigoid
gcat_trait_butyrylcarnitine_C4_measurement,619848,butyrylcarnitine (C4) measurement
gcat_trait_butyrylcarnitine_measurement,619849,butyrylcarnitine measurement
gcat_trait_cD177_antigen_measurement,619850,cD177 antigen measurement
gcat_trait_cadherin-5_measurement,619851,
gcat_trait_cadherin-7_measurement,619852,
gcat_trait_cadmium_chloride_measurement,619853,cadmium chloride measurement
gcat_trait_caffeine_measurement,619854,caffeine measurement
gcat_trait_caffeine_metabolite_measurement,619858,caffeine metabolite measurement
gcat_trait_calcium_measurement,619859,calcium measurement
gcat_trait_calciumcalmodulin-dependent_protein_kinase_type_1_measurement,619887,
gcat_trait_campesterol_measurement,619888,campesterol measurement
gcat_trait_cancer,619889,cancer
gcat_trait_cancer_antigen_125_measurement,619909,cancer antigen 125 measurement
gcat_trait_cancer_biomarker_measurement,619910,cancer biomarker measurement
gcat_trait_cannabis_dependence,619915,cannabis dependence
gcat_trait_cannabis_dependence_measurement,619921,cannabis dependence measurement
gcat_trait_carbohydrate_intake_measurement,619931,carbohydrate intake measurement
gcat_trait_carbohydrate_measurement,619932,carbohydrate measurement
gcat_trait_carbonic_anhydrase_6_measurement,619939,carbonic anhydrase 6 measurement
gcat_trait_carboxypeptidase_B2_measurement,619940,carboxypeptidase B2 measurement
gcat_trait_cardiac_arrhythmia,619941,cardiac arrhythmia
gcat_trait_cardiac_hypertrophy,619944,cardiac hypertrophy
gcat_trait_cardiac_troponin_I_measurement,619949,cardiac troponin I measurement
gcat_trait_cardiac_troponin_T_measurement,619964,cardiac troponin T measurement
gcat_trait_cardioembolic_stroke,619972,cardioembolic stroke
gcat_trait_cardiovascular_age_measurement,619978,cardiovascular age measurement
gcat_trait_cardiovascular_disease,619979,cardiovascular disease
gcat_trait_cardiovascular_measurement,619995,cardiovascular measurement
gcat_trait_carnitine_measurement,620007,carnitine measurement
gcat_trait_carnosine_measurement,620024,carnosine measurement
