id,label,neo4j_id
Factor7_gcat_trait_Drugs_used_in_diabetes_use_measurement,Glucose Levels and Insulin Abnormalities,809020
Factor13_gcat_trait_Drugs_used_in_diabetes_use_measurement,Insulin Secretion and Diabetes,809021
Factor15_gcat_trait_Drugs_used_in_diabetes_use_measurement,Type 2 Diabetes and Insulin Levels,809022
Factor18_gcat_trait_Drugs_used_in_diabetes_use_measurement,Type 2 Diabetes Complications,809023
Factor4_gcat_trait_Drugs_used_in_diabetes_use_measurement,Beta Cell Development Abnormalities,809024
Factor2_gcat_trait_Drugs_used_in_diabetes_use_measurement,Adipogenesis and Fatty Acids,809025
Factor5_gcat_trait_Drugs_used_in_diabetes_use_measurement,Insulin Secretion Regulation,809026
Factor11_gcat_trait_Drugs_used_in_diabetes_use_measurement,Glucose Homeostasis and Metabolic Process,809027
Factor16_gcat_trait_Drugs_used_in_diabetes_use_measurement,Pancreatic Islet Abnormalities,809028
Factor9_gcat_trait_Drugs_used_in_diabetes_use_measurement,Positive Insulin Secretion Regulation,809029
Factor10_gcat_trait_Drugs_used_in_diabetes_use_measurement,Energy Metabolism and Glucose Regulation,809030
Factor1_gcat_trait_Drugs_used_in_diabetes_use_measurement,Glucose Homeostasis Abnormalities,809031
Factor17_gcat_trait_Drugs_used_in_diabetes_use_measurement,Insulin Secretion and Hyperglycemia,809032
Factor8_gcat_trait_Drugs_used_in_diabetes_use_measurement,Insulin Secretion and Glucose Regulation,809033
Factor14_gcat_trait_Drugs_used_in_diabetes_use_measurement,Glucose Uptake and Insulin Abnormalities,809034
Factor12_gcat_trait_Drugs_used_in_diabetes_use_measurement,Hyperglycemia and Fatty Acid Levels,809035
Factor3_gcat_trait_Drugs_used_in_diabetes_use_measurement,Obesity and Insulin Issues,809036
Factor4_gcat_trait_Eczematoid_dermatitis,IL-5 and Immune Signaling,809037
Factor6_gcat_trait_Eczematoid_dermatitis,JAK-STAT Signaling Pathways,809038
Factor15_gcat_trait_Eczematoid_dermatitis,Negative Regulation of T Cells,809039
Factor17_gcat_trait_Eczematoid_dermatitis,Cytokine Signaling Pathways,809040
Factor19_gcat_trait_Eczematoid_dermatitis,Thymic T Cell Differentiation,809041
Factor20_gcat_trait_Eczematoid_dermatitis,Cytokine Signaling Pathways,809042
Factor22_gcat_trait_Eczematoid_dermatitis,GPCR Coexpression Patterns,809043
Factor5_gcat_trait_Eczematoid_dermatitis,IL-27 and Immune Pathways,809044
Factor7_gcat_trait_Eczematoid_dermatitis,T Cell Proliferation Regulation,809045
Factor9_gcat_trait_Eczematoid_dermatitis,Inflammation and Immune Response,809046
Factor25_gcat_trait_Eczematoid_dermatitis,Th17 Cell Differentiation,809047
Factor27_gcat_trait_Eczematoid_dermatitis,B Cell Activation and Immunity,809048
Factor12_gcat_trait_Eczematoid_dermatitis,Abnormal T Cell Activation,809049
Factor24_gcat_trait_Eczematoid_dermatitis,Regulation of T Cell Differentiation,809050
Factor3_gcat_trait_Eczematoid_dermatitis,Peyer's Patch Abnormalities,809051
Factor8_gcat_trait_Eczematoid_dermatitis,T Cell Activation Pathways,809052
Factor10_gcat_trait_Eczematoid_dermatitis,Autoimmune Susceptibility Variation,809053
Factor1_gcat_trait_Eczematoid_dermatitis,IL-27 Pathway and Inflammation,809054
Factor11_gcat_trait_Eczematoid_dermatitis,T Cell Differentiation Responses,809055
Factor26_gcat_trait_Eczematoid_dermatitis,Th17 Immune Response Pathways,809056
Factor28_gcat_trait_Eczematoid_dermatitis,Cytokine Production in Immunity,809057
Factor18_gcat_trait_Eczematoid_dermatitis,Abnormal T Cell Morphology,809058
Factor13_gcat_trait_Eczematoid_dermatitis,Decreased T Cell Proliferation,809059
Factor23_gcat_trait_Eczematoid_dermatitis,Increased Immunoglobulin Levels,809060
Factor2_gcat_trait_Eczematoid_dermatitis,Abnormal T Cell Differentiation,809061
Factor16_gcat_trait_Eczematoid_dermatitis,Fetal Lymphoid Cell Types,809062
Factor30_gcat_trait_Eczematoid_dermatitis,Decreased Immunoglobulin Levels,809063
Factor14_gcat_trait_Eczematoid_dermatitis,Dendritic Cell Signaling,809064
Factor21_gcat_trait_Eczematoid_dermatitis,Myeloid Cell Differentiation Regulation,809065
Factor29_gcat_trait_Eczematoid_dermatitis,Negative Regulation of T Cells,809066
Factor1_gcat_trait_FEVFVC_ratio,Lung Morphogenesis and Fibres,809074
Factor4_gcat_trait_FEVFVC_ratio,TGF-beta Signaling and Development,809075
Factor12_gcat_trait_FEVFVC_ratio,Matrix Organization and TGF-beta,809076
Factor19_gcat_trait_FEVFVC_ratio,Organ and Gland Morphogenesis,809077
Factor20_gcat_trait_FEVFVC_ratio,ECM Organization and Elastic Fibres,809078
Factor25_gcat_trait_FEVFVC_ratio,Signaling Pathway Regulation and Development,809079
Factor2_gcat_trait_FEVFVC_ratio,Xiphoid Morphology and Signaling,809080
Factor8_gcat_trait_FEVFVC_ratio,Vertebrae and Rib Morphology,809081
Factor9_gcat_trait_FEVFVC_ratio,FGF Signaling and Development,809082
Factor10_gcat_trait_FEVFVC_ratio,Mesenchymal Proliferation and Organogenesis,809083
Factor13_gcat_trait_FEVFVC_ratio,Epithelial Morphogenesis and Development,809084
Factor14_gcat_trait_FEVFVC_ratio,FGF Signaling Regulation,809085
Factor16_gcat_trait_FEVFVC_ratio,FGF Signaling Pathways,809086
Factor17_gcat_trait_FEVFVC_ratio,Craniofacial and Cartilage Development,809087
Factor28_gcat_trait_FEVFVC_ratio,Endocardial Cushion and Outflow,809088
Factor30_gcat_trait_FEVFVC_ratio,Epithelial and Organ Morphogenesis,809089
Factor3_gcat_trait_FEVFVC_ratio,Lung Morphogenesis and Development,809090
Factor5_gcat_trait_FEVFVC_ratio,Ureteric System Development,809091
Factor23_gcat_trait_FEVFVC_ratio,Muscle Cell Proliferation and Growth,809092
Factor24_gcat_trait_FEVFVC_ratio,Organ Morphogenesis in Embryos,809093
Factor27_gcat_trait_FEVFVC_ratio,Cardiac Development and Septation,809094
Factor7_gcat_trait_FEVFVC_ratio,Cardiac Morphogenesis and Transition,809095
Factor15_gcat_trait_FEVFVC_ratio,Cardiac Development and Transition,809096
Factor11_gcat_trait_FEVFVC_ratio,Ureteric System and Organ Growth,809097
Factor18_gcat_trait_FEVFVC_ratio,Outflow Tract and Muscle Morphogenesis,809098
Factor22_gcat_trait_FEVFVC_ratio,Gland Development and Regulation,809099
Factor29_gcat_trait_FEVFVC_ratio,Osteoblast Differentiation Regulation,809100
Factor6_gcat_trait_FEVFVC_ratio,Heart and Limb Development,809101
Factor21_gcat_trait_FEVFVC_ratio,Muscle Development and Differentiation,809102
Factor26_gcat_trait_FEVFVC_ratio,Chondrocyte and Bone Development,809103
Factor1_gcat_trait_Glucocorticoid_use_measurement,Decreased Eosinophil Cell Number,809402
Factor2_gcat_trait_Glucocorticoid_use_measurement,Decreased IgE Level,809403
Factor3_gcat_trait_Glucocorticoid_use_measurement,Decreased IgE and IL-13,809404
Factor6_gcat_trait_Glucocorticoid_use_measurement,ILC Family Development,809405
Factor8_gcat_trait_Glucocorticoid_use_measurement,Decreased Interleukin Secretion,809406
Factor4_gcat_trait_Glucocorticoid_use_measurement,Abnormal T-helper 2 Physiology,809407
Factor7_gcat_trait_Glucocorticoid_use_measurement,Decreased Interleukin-5 Secretion,809408
Factor5_gcat_trait_Glucocorticoid_use_measurement,Regulation of T Cell Activation,809409
Factor1_gcat_trait_Graves_disease,Fetal Lymphoid Cell Genes,809410
Factor2_gcat_trait_Graves_disease,Cell Adhesion Molecules,809411
Factor1_gcat_trait_HDL_cholesterol_change_measurement,Lipoprotein Remodeling and Activity,809412
Factor2_gcat_trait_HDL_cholesterol_change_measurement,LDL and HDL Metabolism,809413
Factor3_gcat_trait_HDL_cholesterol_change_measurement,Lipoprotein Clearance Processes,809414
Factor9_gcat_trait_HDL_cholesterol_change_measurement,HDL Remodeling and Dynamics,809415
Factor12_gcat_trait_HDL_cholesterol_change_measurement,Chylomicron Remodeling and Assembly,809416
Factor4_gcat_trait_HDL_cholesterol_change_measurement,Cholesterol and Triglyceride Pathways,809417
Factor6_gcat_trait_HDL_cholesterol_change_measurement,Lipoprotein Assembly and Clearance,809418
Factor8_gcat_trait_HDL_cholesterol_change_measurement,LPL and Lipid Complex Dynamics,809419
Factor10_gcat_trait_HDL_cholesterol_change_measurement,Lipoprotein Assembly Mechanisms,809420
Factor11_gcat_trait_HDL_cholesterol_change_measurement,Cholesterol Regulation and Assembly,809421
Factor5_gcat_trait_HDL_cholesterol_change_measurement,Lipid-Protein Complex Dynamics,809422
Factor7_gcat_trait_HDL_cholesterol_change_measurement,Lipoprotein Assembly and Regulation,809423
Factor2_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Lipoprotein Metabolism Pathways,809424
Factor3_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Sterol Transport Mechanisms,809425
Factor5_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Cholestasis and Transport Disorders,809426
Factor7_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Liver Gene Expression Groups,809427
Factor10_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Hyperlipidemia and Cholesterol Inhibition,809428
Factor13_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Cholesterol Efflux Regulation,809429
Factor16_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Lipoprotein Remodeling Activities,809430
Factor17_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Cholesterol Level Abnormalities,809431
Factor20_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,VLDL and Cholesterol Elevation,809432
Factor22_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Lipoprotein Clearance Measurement,809433
Factor28_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Familial Hyperlipidemia Insights,809434
Factor1_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Cholesterol Production Regulation,809435
Factor11_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Cholesterol and Steroid Metabolism,809436
Factor14_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Protein-Lipid Complex Dynamics,809437
Factor23_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,LDL and VLDL Decrease,809438
Factor9_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Lipoprotein Remodeling & Clearance,809439
Factor25_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Lipoprotein Assembly and Homeostasis,809440
Factor8_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Hepatocyte Lipid Metabolism,809441
Factor15_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Sterol Homeostasis Processes,809442
Factor18_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Liver-Specific Gene Expressions,809443
Factor19_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Hepatic Coexpression Profiles,809444
Factor12_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Lipoprotein Clearance Pathways,809445
Factor26_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Sterol Transport Regulation,809446
Factor21_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Metabolic Processes in Liver,809447
Factor4_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Liver Coexpression Variants,809448
Factor24_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Female Liver Coexpression Variants,809449
Factor27_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Liver-Specific Gene Variants,809450
Factor6_gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,Cholesterol and Triglyceride Levels,809451
Factor4_gcat_trait_HbA1c_measurement,Beta Cell Gene Regulations,809455
Factor24_gcat_trait_HbA1c_measurement,Diabetes and Islet Changes,809456
Factor2_gcat_trait_HbA1c_measurement,Fetal Erythroblast Gene Expressions,809457
Factor12_gcat_trait_HbA1c_measurement,Fetal Organ Erythroblasts,809458
Factor13_gcat_trait_HbA1c_measurement,Erythroblast Module Associations,809459
Factor14_gcat_trait_HbA1c_measurement,Erythrocyte Fragility and Anemia,809460
Factor21_gcat_trait_HbA1c_measurement,RBC Malignant Program Interactions,809461
Factor26_gcat_trait_HbA1c_measurement,Erythroblast Gene Regulation,809462
Factor6_gcat_trait_HbA1c_measurement,Pancreatic Islet Abnormalities,809463
Factor7_gcat_trait_HbA1c_measurement,Diabetes and Insulin Secretion,809464
Factor10_gcat_trait_HbA1c_measurement,Insulin Secretion Deficiencies,809465
Factor20_gcat_trait_HbA1c_measurement,Pancreatic Islet Abnormalities,809466
Factor9_gcat_trait_HbA1c_measurement,Iron Level Changes,809467
Factor23_gcat_trait_HbA1c_measurement,Erythropoiesis and Morphology Issues,809468
Factor27_gcat_trait_HbA1c_measurement,Pancreatic Beta Cell Dynamics,809469
Factor3_gcat_trait_HbA1c_measurement,Lung and Blood Erythrocytes,809470
Factor28_gcat_trait_HbA1c_measurement,Fetal Erythroblast Diversity,809471
Factor17_gcat_trait_HbA1c_measurement,Erythroblast Developmental Patterns,809472
Factor25_gcat_trait_HbA1c_measurement,Diverse Fetal Adrenal Erythroblasts,809473
Factor5_gcat_trait_HbA1c_measurement,Fetal Muscle and Organ Erythroblasts,809474
Factor11_gcat_trait_HbA1c_measurement,Carbohydrate Response Processes,809475
Factor15_gcat_trait_HbA1c_measurement,Diverse Fetal Erythroblasts,809476
Factor22_gcat_trait_HbA1c_measurement,Insulin Secretion Regulation Patterns,809477
Factor8_gcat_trait_HbA1c_measurement,Insulin Secretion Regulations,809478
Factor19_gcat_trait_HbA1c_measurement,Glucose and Insulin Imbalances,809479
Factor18_gcat_trait_HbA1c_measurement,Insulin and Glucose Response,809480
Factor16_gcat_trait_HbA1c_measurement,Abnormal Glucose Metabolism,809481
Factor1_gcat_trait_HbA1c_measurement,Liver and Spleen Alterations,809482
Factor1_gcat_trait_Hodgkins_lymphoma,Immune Response and Parasitic Susceptibility,809484
Factor1_gcat_trait_IGA_glomerulonephritis,HTLV-1 Transcription and Immunity,809485
Factor5_gcat_trait_IGA_glomerulonephritis,Autoimmunity and Allograft Rejection,809486
Factor7_gcat_trait_IGA_glomerulonephritis,Leukocyte and T-cell Regulation,809487
Factor3_gcat_trait_IGA_glomerulonephritis,Allograft Rejection Mechanisms,809488
Factor8_gcat_trait_IGA_glomerulonephritis,Adaptive Immune Response Regulation,809489
Factor2_gcat_trait_IGA_glomerulonephritis,Immune Response in Transplants,809490
Factor4_gcat_trait_IGA_glomerulonephritis,Inflammation and Immune Activation,809491
Factor6_gcat_trait_IGA_glomerulonephritis,Kupffer and Microglia Cells,809492
Factor1_gcat_trait_IGF-1_measurement,Insulin-like Growth Factor Changes,809496
Factor2_gcat_trait_IGF-1_measurement,Hormonal Regulation and Pancreatic Effects,809497
Factor4_gcat_trait_IGF-1_measurement,Insulin-like Growth Factor Signaling,809498
Factor3_gcat_trait_IGF-1_measurement,Glucose Regulation and Insulin Secretion,809499
Factor2_gcat_trait_Inguinal_hernia,Mammary Gland and Hair Growth,809500
Factor3_gcat_trait_Inhalant_adrenergic_use_measurement,Cytokine and JAK-STAT pathways,809501
Factor14_gcat_trait_Inhalant_adrenergic_use_measurement,Ulcerative colitis and immune susceptibility,809502
Factor19_gcat_trait_Inhalant_adrenergic_use_measurement,Immune signaling pathways,809503
Factor25_gcat_trait_Inhalant_adrenergic_use_measurement,TH17 differentiation and immune activation,809504
Factor6_gcat_trait_Inhalant_adrenergic_use_measurement,Immunoglobulin level and IgE,809505
Factor8_gcat_trait_Inhalant_adrenergic_use_measurement,T cell proliferation abnormalities,809506
Factor5_gcat_trait_Inhalant_adrenergic_use_measurement,Interferon-gamma and T cell activation,809507
Factor12_gcat_trait_Inhalant_adrenergic_use_measurement,IgE and immune differentiation,809508
Factor21_gcat_trait_Inhalant_adrenergic_use_measurement,T cell differentiation in immunity,809509
Factor1_gcat_trait_Inhalant_adrenergic_use_measurement,Decreased IgE and immune response,809510
Factor2_gcat_trait_Inhalant_adrenergic_use_measurement,ILC family and type 2 immunity,809511
Factor11_gcat_trait_Inhalant_adrenergic_use_measurement,Decreased interleukin and IgE levels,809512
Factor15_gcat_trait_Inhalant_adrenergic_use_measurement,Decreased immunoglobulin levels,809513
Factor16_gcat_trait_Inhalant_adrenergic_use_measurement,T cell receptor signaling,809514
Factor24_gcat_trait_Inhalant_adrenergic_use_measurement,Immune system physiology abnormalities,809515
Factor18_gcat_trait_Inhalant_adrenergic_use_measurement,Negative regulation of T helper differentiation,809516
Factor22_gcat_trait_Inhalant_adrenergic_use_measurement,Regulation of T helper cell differentiation,809517
Factor4_gcat_trait_Inhalant_adrenergic_use_measurement,Abnormal T cell activation,809518
Factor10_gcat_trait_Inhalant_adrenergic_use_measurement,Regulatory T cell differentiation,809519
Factor13_gcat_trait_Inhalant_adrenergic_use_measurement,T cell differentiation abnormalities,809520
Factor26_gcat_trait_Inhalant_adrenergic_use_measurement,T-helper cell physiology and interleukin,809521
Factor27_gcat_trait_Inhalant_adrenergic_use_measurement,T cell and leukocyte proliferation,809522
Factor20_gcat_trait_Inhalant_adrenergic_use_measurement,Immunoglobulin production regulation,809523
Factor7_gcat_trait_Inhalant_adrenergic_use_measurement,Increased cytokine and inflammatory response,809524
Factor9_gcat_trait_Inhalant_adrenergic_use_measurement,Autoimmune susceptibility and interferon-gamma,809525
Factor17_gcat_trait_Inhalant_adrenergic_use_measurement,Abnormal immunoglobulin and T cell activation,809526
Factor23_gcat_trait_Inhalant_adrenergic_use_measurement,Leukocyte proliferation and adhesion regulation,809527
Factor28_gcat_trait_Inhalant_adrenergic_use_measurement,Regulation of adaptive immunity,809528
Factor1_gcat_trait_Intrahepatic_cholestasis_of_pregnancy,Liver Pathways and Targets,809529
Factor2_gcat_trait_Intrahepatic_cholestasis_of_pregnancy,Bile Acid and Liver Signaling,809530
Factor3_gcat_trait_Intrahepatic_cholestasis_of_pregnancy,Farnesoid and Liver Receptor Pathways,809531
Factor5_gcat_trait_JT_interval,Potassium Ion Transport,809532
